DATAFLOW,LAST UPDATE,freq,dairyprod,milkitem,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1966,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1967,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1968,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1969,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1970,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1971,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1972,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1973,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1974,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1975,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1976,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1977,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1978,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1979,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1980,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1981,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1982,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1983,0,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1984,0.41,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1985,0.41,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1986,0.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1987,0.60,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1988,0.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1989,0.82,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1990,0.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1991,1.31,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1992,1.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1993,1.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1994,1.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1995,1.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1996,1.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1997,0.42,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1998,0.46,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,1999,0.49,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2000,0.06,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2001,0.06,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2002,0.04,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2003,0.04,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2004,0.04,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2005,0.04,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2006,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2007,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2008,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2009,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2010,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2011,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2012,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2013,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2014,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2015,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2016,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2017,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2018,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2019,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2020,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2021,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LU,2022,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2004,0.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2005,0.00,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2006,0.00,n
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2009,1.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2010,0.90,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2011,0.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2012,1.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2013,2.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2014,0.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2015,0.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2016,0.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2017,0.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2018,0.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2019,0.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2020,0.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2021,0.28,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,LV,2022,0.24,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,ME,2012,8.60,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,ME,2013,9.67,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,ME,2014,9.94,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,ME,2015,9.26,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,ME,2016,9.58,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,ME,2017,10.90,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,ME,2018,11.80,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,ME,2019,11.70,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MK,2016,0.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MK,2017,0.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MK,2018,0.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MK,2019,0.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MK,2020,0.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MK,2021,0.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MK,2022,0.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,1999,3.03,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2000,2.81,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2002,2.79,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2003,3.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2004,1.38,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2005,1.51,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2006,1.69,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2007,1.64,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2008,1.68,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2009,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2010,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2011,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2012,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2013,1.44,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2014,1.39,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2015,1.46,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2016,1.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2017,1.54,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2018,1.69,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2019,1.71,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2020,1.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2021,1.67,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,MT,2022,1.86,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1960,9,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1961,10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1962,9,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1963,9,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1964,8,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1965,7,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1966,7,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1967,6,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1968,6,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1969,6,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1970,6,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1971,7,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1972,7,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1973,6.3,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1974,7,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1975,7,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1976,6,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1977,7,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1978,7.5,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1979,8,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1980,8,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1981,8,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1982,8,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1983,8,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1984,8,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1985,8.1,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1986,8.60,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1987,8.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1988,8.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1989,8.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1990,8.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1991,8.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1992,8.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1993,9.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1994,9.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1995,9.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1996,9.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1997,8.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1998,8.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,1999,9.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2000,11.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2001,10.56,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2002,7.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2003,6.88,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2004,6.85,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2005,6.46,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2006,6.47,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2007,7.47,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2008,7.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2009,57.75,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2010,61.08,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2011,58.67,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2012,63.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2013,68.83,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2014,68.83,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2015,8.00,e
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2016,9.00,e
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2017,8.70,e
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2018,8.80,e
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2019,23.00,e
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2020,4.00,e
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2021,4.32,e
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,NL,2022,5.09,ep
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2000,323.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2001,342.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2002,284.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2003,307.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2005,23.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2006,95.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2007,212.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2008,196.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2009,78.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2010,180.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2011,70.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2012,77.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2013,52.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2014,30.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2015,39.63,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2016,40.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2017,42.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2018,42.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2019,44.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2020,55.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2021,56.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PL,2022,72.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1986,14.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1987,15.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1988,14.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1989,15.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1990,16.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1991,17.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1992,17.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1993,17.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1994,18.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1995,18.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1996,17.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1997,18.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1998,18.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,1999,16.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2000,16.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2001,15.24,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2002,14.28,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2003,14.44,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2004,14.52,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2005,14.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2006,12.90,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2007,12.15,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2008,11.43,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2009,10.54,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2010,8.96,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2011,8.24,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2012,7.52,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2013,7.42,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2014,6.97,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2015,6.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2016,6.54,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2017,6.47,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2018,5.74,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2019,6.37,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2020,6.89,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2021,7.24,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,PT,2022,5.76,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2004,309.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2005,204.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2006,405.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2007,214.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2008,367.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2009,359.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2010,329.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2011,329.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2012,348.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2013,404.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2014,377.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2015,365.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2016,356.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2017,324.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2018,322.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2019,307.90,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2020,303.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2021,287.60,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RO,2022,297.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RS,2014,55.51,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D7100A,PRO,RS,2015,61.46,
